Date,Close,News
13/01/2012,3827.199951,"Banks can't pay excessive salary to CEOs: RBI: The Reserve Bank of India (RBI) today said CEOs and staff of private and foreign banks cannot draw ""excessive"" salary, ... || RBI allows foreigners to directly invest in equities: The Reserve Bank of India (RBI) today allowed foreign individual investors, pension funds and trusts as Qualified Foreign ... || New India Assurance pegs Japan tsunami claims at Rs 350 cr: Public sector general insurer New India Assurance Company, the only domestic general insurer with presence in Japan, has received ... || Axis Bank launches 'DREAM HOME FESTIVAL 2012' in Bengaluru: To showcase over 25,000 property ranging from Rs. 5 lakhs to Rs. 5 crore. || IDFC unveils round two of tax-saving bonds  : Infrastructure Development Finance Company (IDFC) has launched retail issue of long-term tax saving infrastructure bonds offering ... || Falling food prices will influence monetary policy: Gokarn: As food deflation continued for the second week in a row, the Reserve Bank on Thursday said it would factor in declining food ... || NRE deposits rise at cost of dollar deposits: While inflows in Non-resident (External) Rupee accounts (NRE) have increased on the back of higher interest rates, the funds in ... || LIC to invest Rs 80,000 cr to match last year's figures: Equity investments have slowed, with drop in Ulips. || Gruh Finance Q3 net up 30%: Gruh Finance Ltd, a subsidiary of HDFC Ltd has registered 30 per cent increased in the net profit at Rs 64.77 crores for the ... || LIC readies Rs 10k-cr war chest to lap up SUUTI stake: State-owned insurer keen to get large chunks of blue-chips. || RBI sold $2.9 bn in Nov, most in 30 months: The Reserve Bank of India sold $2.92 billion in the foreign exchange market during November — the highest monthly dollar ... || HDFC profit up 10% at Rs 981 cr: Housing Development Finance Corporation (HDFC) has reported a 10 per cent growth in net profit for the quarter ended December 31, ... || U-turn in Re outlook, seen appreciating by year-end: Has risen 0.75% in first week of 2012 to be one of the best performing Asian currencies. || ADB keen to fund infra projects: The Asian Development Bank (ADB) is keen to finance infrastructure development projects in the state in sectors like roads, ... || Life Insurance: V Philip: Tax laws say the premium paid towards insurance in any form is eligible for deduction under Section 80C. So, all pension plans ... || Basel-III norms may hit loan growth: S&P: The Reserve Bank of India's proposed guidelines for implementing Basel-III norms may ""negatively affect"" credit growth ..."
16/01/2012,3833.149902,"South Indian Bank Q3 net up 32%, eyes Rs 1,000 cr QIP: South Indian Bank has registered 32% jump in net profit at Rs 280 crore for the third quarter ended December 31 and plans to ... || BoB to open dozen branches overseas in 6 months: Bank of Baroda (BoB) plans to expand its international operations by opening more than a dozen branches and representative ... || ING Vysya Bank Q3 net jumps 43% to Rs 119 cr: ING Vysya Bank reported a 43.3% increase in its net profit at Rs 119 cr for the quarter ended December 31, 2011. It was Rs 83 ... || Inflation below 8%, but analysts don't see CRR cuts: Inflation (WPI) for December 2011, riding on high base coupled with lower food prices, at 7.47% is significantly lower than 9.11% ... || SBI to raise interest rate on car loans: State Bank of India (SBI) will increase the interest rate on car loans by at least 50 basis points from tomorrow to bring these ... || State Bank's NPAs show decline in Dec: Despite the loans extended to Kingfisher Airlines being declared as non performing assets (NPAs) — even as a part of these ... || SBI: Banker to every Indian, except Infy: Software major withdraws all its deposits from the country’s largest bank. || More bright stars than dark spots: Earnings and financial condition of only a few companies influencing sentiment."
17/01/2012,3900,"Banks need to invest in digital platform: PwC: Lenders in India are not investing in digital platform for banking even as customers are ready to pay for service which they use, ... || Difficult to lend more to Kingfisher: SBI: State Bank of India (SBI) today said it would be difficult for lenders to provide more funds to debt-ridden Kingfisher Airlines ... || HDFC Bank in Harvard Business Review's elite list: HDFC Bank has been featured by 'Harvard Business Review' in a list of 10 companies globally that have grown their net income by ... || ING Vysya net rises 44%: Aided by a robust jump in net interest income and improved margins, private sector lender ING Vysya Bank on Monday reported a 44 ... || Capital infusion of up to Rs 8,000 cr by March: SBI: “The finance ministry had approved (the plan) long back. Even the Planning Commission’s approval is in place. It ... || Edelweiss may partner PFC for $1-bn PE fund: Power Finance Corporation (PFC) may partner Edelweiss Financial Services for the $1-billion private equity (PE) fund it plans to ... || BoB to open 53 Gen Next branches: Bank of Baroda (BoB) plans to convert all of its metro and urban branches across the country into sales and service outfits known ... || Corporate agency channel runs out of favour with life insurers: Stringent licensing norms, new persistency guidelines make it the least preferred option. || IMF for more lending capacity to tame crisis: The International Monetary Fund (IMF) said it aims to expand lending capacity to counter the impact of Europe’s escalating ... || Sebi may ask merchant bankers to monitor end-use of IPO money: Investment bankers generally laugh all the way to the bank once shares get listed on the bourses, but they may have to hang ... || Pension regulator raises commission charges for NPS: The Pension Fund Regulatory and Development Authority (PFRDA) on Monday revised the charges to be taken from private sector ... || BoB to get Rs 775-cr capital by Mar: The government has agreed to infuse fresh capital of Rs 775 crore in Bank of Baroda (BoB) by the end of March 2012, Chairman and ... || IDBI floats portal for retailing govt bonds: IDBI Bank has set up an online portal for retailing bonds by the central and state governments, respectively. Retail investors ... || IDBI talks to ADB to secure guarantees for bonds: Public sector lender IDBI Bank is in talks with Asian Development Bank (ADB) to secure a part-guarantee for its $200-million bond ... || Stubborn core inflation may defer rate cut: Despite headline inflation showing signs of easing, the wait for a reversal of the central bank’s policy stance may be ... || SBI not seeking more funds: chairman: State Bank of India (SBI), the country's biggest lender, is not looking at raising more funds, its chairman told Reuters a day ..."
18/01/2012,3881.800049,"Bharti AXA premium collection grew by 47% in 2011: The company's Gross Written Premium (GWP) for 2010 stood at Rs 528 crore, Bharti AXA General said in a statement. || RCom to repay $1.8-bn FCCB via Chinese loan: Reliance Communications (RCom), the flagship company of Anil Ambani-led Reliance Group has arranged loan for refinancing its ... || Health insurance plans at pharmacies soon: Soon, you would be able to buy a health insurance plan from a neighbourhood pharmacy, or be advised on such a plan by your ... || Government bonds change little: Ten-year bonds were little changed after this week’s losses, amid speculation that investors would pare holdings before a ... || Overnight indexed swaps up as rate cut delay looms: The rates on overnight indexed swaps (OIS) have started rising, as markets anticipate that a reversal in the monetary tightening ... || Large broking houses now diversify into retail lending: Large capital market players such as Reliance Capital, Edelweiss, India Infoline, Religare and India Bulls have diversified and ... || Rupee at two-month high: With a strong flow of portfolio investment in the capital market, the rupee on Tuesday closed at a two-month high of 50.71 ... || Settlements of currency forwards soar: Quarter-closing rush, high volatility in foreign exchange rate, RBI steps to curb speculative trading see volumes rise to $107 bn ..."
19/01/2012,3931.949951,"Banks, RBI trying to help power firms: SBI: Banks are working with the RBI to explore the possibility of extending loan repayment period for those power sector companies ... || HDFC Bank Q3 net up 31% to Rs 1,430 cr: HDFC Bank today reported a 31% growth in its net profit at Rs 1,429.66 crore for the December quarter, mainly on account of ... || Rupee at fresh 2-month high on inflows: Attractive interest rates on term deposits for non-resident Indians (NRIs) and investment options in domestic debt played in ... || R-Cap to sell 26% to Nippon for $300 mn today: At 7% of AUM, it could be one of the most expensive deals in the space. || Insurance regulator rejects new pension product filings: The recent controversy surrounding pension plans has taken another turn, with the Insurance Regulatory and Development Authority ... || Moody's cuts Commerzbank financial rating: Moody’s Investors Service cut financial-strength ratings for Commerzbank AG (CBK), Germany’s second- largest lender, ... || Goldman Sachs compensation falls 21%: Goldman Sachs Group Inc, the New York-based bank that eliminated 2,400 jobs last year, reduced its compensation and benefits ... || Finance minister's dividend drive sends bond risk to 3-year high: The cost of protecting against default in India is surging to a three-year high as investors bet that the government will fail to ... || BofA funds Mumbai museum to restore Akbar-era manuscript: Banks’ love affair with Indian arts seems to be blossoming. Not only the domestic banks are investing money to preserve and ... || Promoters to infuse Rs 300 cr in Bajaj Finance by March: The promoters of Bajaj Finance plan to infuse about Rs 300 crore this quarter to beef up the company’s Tier-I capital. ... || IMF seeks $500-bn boost to resources amid crisis: The International Monetary Fund (IMF) is proposing to raise its lending capacity by $500 billion to insulate the global economy ... || Banks step up gold loan biz: It seems all that glitters ultimately turns out to be gold. India’s top banks are now vying for market share in the gold ... || TMB declares highest-ever dividend: The board of Tuticorin-headquartered Tamilnad Mercantile Bank (TMB) has approved an interim dividend of Rs 900 per share of Rs 10 ..."
20/01/2012,3952.699951,"Syndicate Bank Q3 net up 32% at Rs 338 cr: The bank had posted a net profit of Rs 256.19 crore for the corresponding quarter last fiscal, 2010-11, Syndicate Bank said in a ... || Bank of Maharashtra Q3 net zooms 50%: The bank had posted a net profit of Rs 90.25 crore for the corresponding quarter last fiscal, BoM said in a filing to the Bombay ... || RBI buys bonds worth Rs 10,435 cr under OMO: The Reserve Bank of India (RBI) today bought bonds worth Rs 10,435 crore through open market operations (OMO), against a target ... || Rupee ends down 6 paise vs dollar: Mumbai, Jan 20 (PTI) Snapping its six-day gaining streak, the rupee today closed down by six paise to end at 50.31/32 against the ... || High yield, liquidity draw PE interest in bonds: Tax-free bonds by infrastructure entities like the National Highways Authority of India are drawing interest from private equity ... || SKS loss widens to Rs 428 cr: SKS Microfinance on Thursday said its net loss for the quarter ended December 31 widened to Rs 427.8 crore from Rs 385 crore in ... || HDFC Bank profit rises 31%: HDFC Bank on Thursday said its net profit for the quarter ended December 31, rose 31 per cent to Rs 1,429.7 crore, compared with ... || Borrow from market, banks tell Air India: Lenders to Air India (AI) met on Thursday to vet its revised debt restructuring proposal and said the troubled government ... || Short-term rates up, as banks raise funds: Interest rates on short-term debt instruments touched double digits on Thursday, as banks raised funds to meet credit growth ... || Hedge funds may sue Greece if it forces loss: Hedge funds have been known to use hardball tactics to make money. Now they have come up with a new one: suing Greece in a human ... || Banks: Widen TDS window: High-value term deposits in banks may not be subjected to tax deducted at source (TDS) if the finance ministry agrees to ... || SBH launches gold purchase loan: State Bank of Hyderabad (SBH) on Thursday launched a loan product for purchase of gold and gold ornaments that carries 13 per ..."
23/01/2012,3952.699951,"Federal Bank Q3 net jumps 41% at Rs 202 cr: The bank had posted a net profit of Rs 143.10 crore for the corresponding quarter last fiscal, Federal Bank said in a filing to ... || Savings account not mobile number: RBI: The finance ministry’s ambitious plan to implement portability in savings accounts has not found favour with the Reserve ... || Ministry prods RBI to cut rates, bankers not hopeful: The finance ministry wants the Reserve Bank of India (RBI) to switch its policy stance, with growth concerns occupying centre ... || Will Subbarao check or boost market rally?: Whether the market continues to add to the spectacular gains since the New Year would largely depend upon the Reserve Bank of ..."
24/01/2012,4016.899902,"OMOs to be conducted subject to liquidity: Gokarn: Deputy Governor of RBI Subir Gokarn today said he would not rule out conducting open market operations (OMO) subsequent to the ... || RBI to meet bankers to discuss NPA, says no concern for now: The Reserve Bank of India (RBI) today said there is no concern about the level of non-performing assets (NPAs) in the banking ... || RBI asks govt to free diesel prices: The Reserve Bank today said the government should deregulate diesel prices in order to contain the trade deficit, which is ... || High fiscal deficit restraining policy rate cut: RBI: The Reserve Bank today suggested that the government should endeavour to contain high fiscal deficit, which has been restraining ... || CRR cut to increase liquidity, boost growth: FinMin: The Reserve Bank's decision to cut cash reserve ratio (CRR) by half a percentage point will boost the economic growth by ... || No change in EMIs, banks to have more funds: There is no immediate respite to home, auto and corporate loan borrowers in terms of their monthly equated instalments (EMIs) but ... || RBI Policy: CRR cut by 50 bps to 5.5%: The Reserve Bank of India (RBI) took the half way route today by keeping key policy rates unchanged, but cut the cash reserve ... || Capital flows may reverse on euro crisis: The Reserve Bank of India on Monday said capital flows to India may reverse if the sovereign debt crisis in Europe worsened. ... || Bank credit growth down on risk aversion : The Reserve Bank of India (RBI) on Monday said the deceleration in growth in advances was due to the risk-aversion strategy ... || Developers seen slowing launches: Property developers have slowed new project launches and are sitting on large land banks to retain pricing power. This has aided ... || Kotak Mahindra net up 21%: Kotak Mahindra Bank on Monday said its consolidated net profit for the quarter ended December 31 rose 21 per cent to Rs 463 crore ... || Slowdown impact: FY12 growth estimate scaled down to 7% : Forecasters have revised the country’s growth projection downward, as global uncertainties now indicate the degree of the ... || REC may raise Rs 4K cr via tax-free bonds: Rural Electrification Corporation (REC) plans to raise close to Rs 4,000 crore through tax-free bonds by the end of March. The ... || Hudco to woo investors with high coupon rate : Though Housing and Urban Development Corporation (Hudco) would begin issuing tax-free bonds on the same date as Indian Railways ... || Restructured loans' share to rise to 7-8% in 2012: A build-up in credit concentration, a sharp increase in lending to the aviation and power sectors, and the weakening asset ... || Rate cut today? RBI adds riders after hopes raised: The Reserve Bank of India (RBI) on Monday said weakening economic growth prospects would provide “some space for the ... || LIC launches Jeevan Ankur: Life Insurance Corporation of India (LIC) on Monday launched Jeevan Ankur, its first life insurance product in the current fiscal ... || Push reforms to cut subsidy bill, govt told: The rapid decline in fiscal health and deterioration in the external sector outlook has prompted the Reserve Bank of India (RBI) ... || Citi to cut 100 jobs in India: Citigroup Inc said it would cut about 100 jobs in India, where it has been expanding rapidly, while reiterating that the country ... || SBI may soften lending rates in select sectors: Indian banks may reduce lending rates for select sectors including those that are seeing higher demand for credit and lower level ... || Industry View: RBI cuts CRR, holds rates: The Reserve Bank of India left interest rates on hold on Tuesday but cut the cash reserve ratio for banks by 50 basis points, a ... || Experts views on RBI policy: The Reserve Bank of India cut cash reserve requirements for banks in a move to ease tight liquidity, signaling a policy shift ... || Food inflation cheer could be short-lived: The Reserve Bank of India (RBI) on Monday said the sharp decline in food inflation was due to a seasonal fall in vegetable prices ..."
25/01/2012,4051.800049,"YES Bank net profit up 33%: Private sector lender YES Bank on Tuesday said its net profit for the quarter ended December 31 rose 33 per cent to Rs 254 crore ... || RBI grounds AI's bond hopes: The Reserve Bank of India (RBI) has refused to convert Air India's Rs 18,000-crore debt to statutory liquidity ratio (SLR) bonds. || Hike in motor insurance premium to be lower: The pricing with regard to motor insurance products would go up according to the formula prescribed last year but the rise would ... || Standardisation of medical procedures soon: The Union health ministry is in the process of finalising the standardisation of 100-odd procedures related to hospital ... || Syndicate Bank net up 32% at Rs 338 cr: Manipal-headquartered public sector lender Syndicate Bank has reported a 32 per cent rise in net profit at Rs 338 crore for the ... || Banks should have board-approved policy on hedging: Reserve Bank of India (RBI) governor D Subbarao on Tuesday said banks should have a board-approved policy on hedging of foreign ... || No specific inflation rate needed for rate action: RBI: Headline inflation does not need to get to a particular number for the Reserve Bank of India to act on interest rates, Deputy ..."
27/01/2012,4085.350098,"RBI for more secured environment in banking sector: Calling for a more secured environment in the Indian banking system, a senior official of Reserve Bank of India (RBI) today said ... || Merger of RRBs opposed: The All India Regional Rural Bank Officers’ Federation (AIRRBOF) and All India Bank Officers’ Confederation (AIBOC) ... || TPA plans by health insurers hit roadblock: Plans to set up a third party administrator (TPA) for managing health insurance claims by the four public sector insurance ... || NRE deposits up after deregulation: Banks have witnessed a sharp growth in deposits from non-resident Indians (NRIs) in the past month, thanks to higher interest ... || Syndicate Bank net up 32%: Manipal-headquartered public sector lender Syndicate Bank reported a 32 per cent rise in net profit to Rs 338 crore for the third ... || SBI may return to overseas markets: State Bank of India, the country's biggest lender, said it could revive international fundraising plans in 3-4 months, in a sign ... || RBI may intervene in forward forex markets: source: The Reserve Bank of India (RBI) may intervene in the forward foreign exchange market, in addition to the spot market, to help ... || Bernanke has 'finger on trigger': Opens door for Fed to return to buying securities to buttress a weak recovery and keep inflation from slipping below 2% target."
30/01/2012,3995.800049,"PNB to get Rs 1,284 cr capital infusion from govt: Public sector lender Punjab National Bank (PNB) today said the bank has approved a fund infusion to the tune of 1,285 crore ... || RBI provides more leeway to banks for rupee vostro accounts: The Reserve Bank of India (RBI) today dispensed with the rule under which banks were required to seek its approval for opening ... || Punjab & Sind Bank Q3 profit slips by 33%: State-owned lender Punjab & Sind Bank (PSB) today reported a 33% dip in net profit at Rs 91.63 crore for the third quarter ... || CRR cut to weigh on bond yield: The liquidity increase by the 50-basis-point cut in the Cash Reserve Ratio (CRR) and signals on future open market operations ... || Provisioning, reset NPAs lead to 53% dip in IOB net: Indian Overseas Bank (IOB) posted a 53 per cent drop in its net profit at Rs 108 crore for the quarter ended December 31, as ... || Rupee climb linked to fund inflows, RBI intervention: The rupee is expected to keep a firm grip on the upward trajectory, backed by support from the Reserve Bank of India (RBI) and ... || Green Channel Counter at SBT: State Bank of Travancore (SBT) has launched Green Channel Counter (GCC), an innovative step towards eco-friendly, paperless ... || Banks may get to hedge in commodity futures: In what could be a game-changing move, banks may be allowed to hedge their risks in the commodity futures market. || Rates to respond to sustained inflation down move: RBI: The Reserve Bank of India (RBI) will watch for a sustained fall in inflation before it moves ahead with a cut in policy rates, ... || Rupee falls from near 3-month high: The rupee retreated from a near three-month high on Monday, weighed by weak equities, dollar demand from a local steelmaker and ..."
31/01/2012,4082.850098,"RBI to buy govt securities worth Rs 10,000 cr: The Reserve Bank of India (RBI) today announced that it would purchase government securities worth Rs 10,000 crore through open ... || Indiabulls' Rs 1.5K-cr capital needs: Indiabulls Financial Services Ltd (IFSL) has pegged its capital requirement, including the debt component, at Rs 1,500 crore to ... || Oriental Bank net dips 13%: Public sector lender Oriental Bank of Commerce (OBC) on Monday reported a 13 per cent decline in net profit to Rs 354.22 crore ... || LIC Housing net rises 43%: On the back of a Rs 80 crore write-back, LIC Housing Finance on Monday reported a 43.19 per cent rise in net profit to Rs 305.69 ... || Allahabad Bank profit up 35%: Backed by higher fee-based income and growth in core operations, Kolkata-based Allahabad Bank posted a 35 per cent growth in net ... || Indian Bank's profit crosses Rs 500-cr mark: Indian Bank is planning to raise around Rs 1,000 crore through Tier-II capital bonds, to augment its Tier-II capital. The bank ... || AI debt recast eludes banks: Air India’s debt recast plan has hit a deadlock with both the national carrier and banks continuing to stick to their stand ... || Rupee an option of payment to Iran: RBI: Amid hectic parleys on various options for payment to Iran for oil imports, the Reserve Bank of India (RBI) on Monday said it was ... || Single-premium life insurance policies under regulator's lens: After highest net asset value (NAV) guaranteed products, the single premium, two-year premium and three-year premium policies are ... || SBI, rivals seek funds from strapped govt: State Bank of India, the country's biggest lender, will need to raise funds beyond the Rs 7,900 crore assured by the government ... || LIC launches new child policy: Life Insurance Corporation of India has launched a new product called Jeevan Ankur in the child plan space that aims to meet ..."
